,Status,Sentence
6147,sad,"ডিজিটাল পহেলা বৈশাখ ""এসো হে বৈশাখ এসো......"" দিয়ে শুরু হলো বর্ষবরণ। ইস! কী গান,হৃদয় শুয়ে যায় ৷ কিন্তু আপনী শিরক করেছেন ৷ কারন এই গানের একটি কলি হল #( ""অগ্নিস্মানে সুচি হোক ধরা"" অর্থাৎ আগুনে গোসল দিয়ে গোটা জগত পবিত্র হোক) ৷ হা হা হা হা হা হা হা হা হা হা আগুনের মাধ্যমে পবিএ হওয়া যায় ,এটা আসলে জানা ছিল না ৷ সবচেয়ে ভয়ঙ্কর শিরক হয় মঙল শোভাযাত্রায়। এই শোভাযাত্রায় অংশগ্রহণ করে সকল অমঙ্গল দূর করবে। মঙ্গল অমঙ্গলের মালিক কে ???????"
6148,sad,"DC SIR.ফোন ধরে ,না এখন কি খবর বাচ্চার বাবা ,মা কে পাওয়া গেলো?"
6149,sad,এই শিশুটিকে তার পরিবার ফিরে পেতে সবাই শেয়ার করুন।
6150,sad,বন্ধুরা।বাচ্চাটার সর্বশেষ অবস্হা জানান।
6151,fear,যতদুর পারে আপনার শক্রি দিয়ে ওর বাবার কাছে পৌছিয়ে দিবেন স্যার।
6152,sad,আল্লাহ্‌ ওর মা বাবার হাতে পিরিয়ে দাও
6153,sad,ভাই ওর বাবা মা কে পাওয়া গেছে কি বলবেন ।।।।
6154,angry,ডি সি পোষাক কোন টা??
6155,happy,আলহামদুলিল্লাহ্‌ মেহেদী এখন তার পরিবারে আছে।
6156,sad,সনতান জেনো তার মাকে ফিরে পায় সকলে দুয়া করুন
6157,happy,জ্বি ভাই...:p
6158,sad,রাজনৈতিক প্রচারের জন্য এই ছবি ব্যবহারিক হয়েছে।
6159,fear,বাচ্ছা টিকে তার মা বাবার কাছে ফিরিয়ে দিলে অবশ্যই জানাবেন!!
6160,happy,কাকা গর্বে মনটা ভরে গেল।তোমাকে অসংখ্য ধন্যবাদ।আল্লা তোমার মঙ্গল করুন।
6161,happy,বন্ধু....তোমার তো অনেক ক্ষমতা..... একমত..........!!
6162,happy,"স্যার আমার পরিবারের সবাই তার জন্য, দোয়াকরি"
6163,angry,এই বাচ্চার মা বাবাকে রিমান্ডে নেওয়ার দরকার
6164,angry,এই নাস্তিক ইমরান সরকার কে জুতা
6165,happy,মা বাবার দোয়া অাছে ইনসাল্লা মায়ের ছেলে মায়ের কুলে যাবে
6166,happy,ভাই ' শুভ নববর্ষের শুভেচ্ছা
6167,sad,আললাহ মেহদি জেন ওর মা বাবাকে তারা তাড়ি খুজে পায়
6168,sad,শিশুটির মা এতক্ন হয়তো পাগল হয়ে গেচে
6169,happy,"নিঃসন্দেহে নামাজ মানুষকে অশ্লীলতা ও মন্দ কাজ থেকে বিরত রাখে ----[সূরা আন-কাবুত, আয়াত-৪৫]"
6170,disgust,স্টুপিড ...মুখে আটা ময়দা মাখতে মাখতে মাথাটাও আটার বস্তা বানাইয়া ফেলছে.... ফুলফিল ননসেন্স...
6171,sad,আললা যেন ওকে তার মা বাবার কাছে পৌছে দেন
6172,sad,এটা ঠিক নয় ' ভালো মন্দ নিয়েই জিবন
6173,sad,মায়ের সনতান মায়ের কোলে ফিরে যাক আললাহর কাছে এটাই কাবব
6174,happy,মেহেদী নামের ৪ বছর বয়সী এই শিশুটিকে কিছুক্ষণ আগে হাতিরঝিলে পাওয়া গেছে। তার বাবার নাম সম্ভবত হাসান। শিশুটির পরিবার খুজে পেতে সকলের সহযোগীতা কাম্য। যোগাযোগঃ পুলিশের গুলশান জোনের ডিসি মোস্তাক আহমেদ অথবা গুলশান থানা
6175,sad,বাবা মার কেলাস নেসের জন্য শিশুটি তাদের হারিয়ে ফেলেছে। কোথাও গেলে দিশেহারা হবেন না।আল্লাহ্‌ শিশুটিকে তার মায়ের কাছে পৌঁছে দিন।
6176,sad,"আল্লাহর রহমত ও fb বন্ধুদের শেয়ারে, ডিএমপি র সহযোগিতায় সে বাবা মাকে খুজে পাবেন। কিন্তুু বাবা মা আগামী বৈশাখী আনন্দে মনে রাখবেন তো ???????"
6177,angry,"ভাই, কন্ডম ছাড়া কাজের সুচনাটা কিন্তু ৭১ এর রাজাকারদের দিয়েই শুরু হয়েছিল.... মুখে দাড়ী, গায়ে ইসলামী পোষাক পরে আপনি যে ভাষা ব্যাবহার করলেন, তাতে আর যাই হোক -আপনাকে আল্লাহ ভিরু বলা যায় না...। আল্লাহ আপনাকে, আমাকে, আমাদের সকল কে ঈমানের পথে রাখুন...আমিন..."
6178,disgust,"ওর মা হয়ত বৈশাখী মেলায় গিয়ে তোমার মত কোন কন্ডম এইচ,সরকারের ললসার শিকার হয়েছে কিনা খুজ নিয়ে দেখ।"
