,Status,Sentence
6025,happy,ধন্যবাদ ইমারান ভাই জন্যই এইটা পারলাম । অমিও সেয়ার করেছিলাম ।
6026,disgust,ইমরসন সরকার তোর মুখে ৫০০জোতা মারালাগে তুই জারস ছেলে তোর বাপের
6027,sad,বলব মায়েদেরকে একটু সচেতন সমস্যা খেএেই
6028,happy,বাংলাদেশের পুলিশ যুদি বাংলাদশ সোনার বাংলা
6029,happy,"পলিশ জনগনের বন্ধু ,এটা বুঝা যাচ্ছে।"
6030,disgust,মায়েদের কাইটা ছিল্লা লবন লাগানো
6031,disgust,েয মা েছেলর খবর রােখ নাম কাল ৈবশাখ
6032,angry,বাচচা মায়ের গালি কশে ৫টা বারি হোক?
6033,angry,আসলে ...হারিয়েছিলো কে.. ছেলে মা.....????
6034,happy,ভাল কর্মের অশেষ ধন্যবাদ সবাইকে
6035,happy,অামি ওএকমত ইমরান সরকার।
6036,happy,সুন্দর কথা
6037,happy,ভাল আছেন দাদা
6038,happy,কিরে দোস কেমন আছিস???
6039,happy,"পুলিশ ভাই ধন্যবাদ,,"
6040,happy,অভিন্দন পুলিশ ভাই তােমাকে
6041,happy,ধন্য বাদ পুলিশ
6042,disgust,ফইিননির বাচ্চা তুই মানুষ নামক জানুয়ার।
6043,happy,ধন্যবাদ পুলিশ ভাই
6044,happy,পুলিশ ভাল আছে।
6045,sad,টাকা নেয় তো?
6046,happy,আপনাকে ধন্যবাদ।
6047,happy,ধ্যনবাদ বাংলােদশ পুলিশ
6048,happy,ধন্যবাদ...:-P
6049,sad,কালি গুরতে গেচে।
6050,happy,ধন্যবাদ পুলিশ ভাই
6051,sad,ডিজিটাল মা সন্তানের খবর রাখেনা।
6052,happy,পুলিশ ভাই ধন্যবাদ
6053,happy,"পুলিশ ভাইদের সালাম,"
6054,happy,ধন্যবাদ
6055,happy,অভিনদন
6056,happy,অভিনন্দন ভাই।পুলিশ ভাইকেও অভিনন্দন জানাই
6057,sad,
6058,happy,আমিন
6059,happy,ইমরান ভাই আপনে আললাহ বছর বাছিয়ে রাকুক
6060,happy,অ‌ভিনন্দন আপনা‌কেও
6061,happy,ধন্যবাদ
6062,happy,পুলিশ ভাইকে
6063,happy,ধন্যবাদ
6064,happy,বন্ধু
6065,happy,ধন্যবাদ
6066,happy,স্যালোট পুলিশ বাহিনীকে
6067,happy,"ইমরান ভাই দন্য বাদ,"
6068,sad,পুলিশকে.... আপনাকে না। এটার যোগ্য নন।
6069,happy,ধন্যবাদ পুলিশ ভাই
6070,happy,+ স্যালুট।
6071,happy,ধন বাদ
6072,happy,ধন্যবাদ পুলিশবাহিনীকে ভালো কাজটি জন্য।
6073,happy,গুরে আসুন পেইজে ভালো লাগলে LIKE ফেরত https://m.facebook.com/profile.php?id=
6074,happy,বাংলাদেশ পুলিশকে ধন্যবাদ।
6075,happy,বাংলাদেশের পুলিশ হয়া চাই
6076,happy,বাংলাদেশ পুলিশ অভিনন্দন।
6077,happy,অভিনন্দন বাংলাদেশ পুলিশকে
6078,happy,আলহামদুলিল্লাহ্
6079,happy,অনেকতো আজে বাজে পেজে লাইক ভাল পেজটাতে লাইক দিয়ে দেখুন অবশ্যই উপকারে আসবে।https://m.facebook.com/সকল-শিক্ষা-ও-চাকরীর-খবর-all-education-and-Job-news-/ সকল শিক্ষা চাকরীর খবর all education and Job news সকল শিক্ষা চাকরীর খবর all education and Job news সকল শিক্ষার্থী বেকারদের পেজ। উপকার সার্থক।।।।
6080,happy,বাংলাদেশের গব পুলিশ
6081,happy,সাবাস Bangladeshপুলিশ
6082,sad,"শেয়ার দিলাম, অভিভাবককে পেলে জানিয়ে দিয়েন।"
6083,sad,"ইমরান ভাই । তনুর হত্যার বিচার পাব ????। সরকার তনুর হত্যার বিচার ধামাচাপা দেবার করতেছে । প্রশাসন এক এক অজুহাত দেখিয়ে , বলার করতেছে । মানি সরকারি হাত ????। প্রশ্ন ???।ইমরান ভাই"
6084,sad,তনুর বিচার সরকার করবেনা বিচার হতো
6085,angry,পুলিশ কল দিলেও ঘুস
6086,disgust,"তনু এতোদিনে সরকারের ফনু হইয়া গ্যাছে,,, নুতন কারো অপেক্ষা করতাছে.....!!!"
6087,sad,খবরটি যতোটা সম্ভব ছড়িয়ে দিন। বাবা-মা পরিবারের সন্ধান পেলে গুলশান থানা যোগাযোগ করুন। সহযোগীতা লাগলে জানান। ধন্যবাদ।
6088,sad,নুন্যতম বিবেক Nasir Prodhan 😡😡😡😡 . . ..
6089,sad,একজন পুলিশকে জিঙ্গাস কররিছল ছিলাম
6090,happy,একদ্ম
6091,sad,"মাইকে বলেছে ছেলেটি শুদু বাবার নাম জানে, বছর"
6092,happy,গুলিস্তান দিয়ে জাইতে শুনেছি দুরে আছি কাল্কে খবর নিবো।
6093,sad,কাল্কে ঠিকানা বের করবো।
6094,happy,আচ্ছা
6095,sad,hmm নাসরীন আনটি
6096,disgust,কেমন মা পহেলা বৈশাখ পালন ছেলেকে হারিয়ে ফেলেছে
6097,sad,গুলিস্তান ছেলের মাইকিং করছে।
6098,sad,মেহেদী তারাতারি বাবা মাকে খুজে পায় কামনা করি।আাললাহ মহান পারেন।
6099,happy,ধন্যবাদ আল্লাহ্‌ সুবহানাতালা
6100,sad,"ইনশাআল্লাহ,, তাড়াতাড়ি মা বাবার যাবে।"
